artist_name,track_name,popularity,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,music_genre
Dirt Monkey,No Escape,37,0.004,0.647,0.899,0.254,F,0.301,-4.025,Major,0.0482,145.06,0.392,Electronic
Twenty One Pilots,Neon Gravestones,73,0.379,0.73,0.427,0.0003,B,0.0893,-9.834,Minor,0.138,149.45,0.392,Rock
Starset,Bringing It Down - Version 2.0,45,0.0003,0.363,0.901,0.0002,A#,0.0669,-4.961,Minor,0.0843,158.95,0.392,Alternative
empty_field,Bomb Thrown,52,0.0303,0.574,0.593,0.157,C,0.369,-9.942,Minor,0.375,176.243,0.392,Hip-Hop
Dierks Bentley,Every Mile A Memory,45,0.0803,0.452,0.703,0.0013,D,0.162,-4.903,Major,0.0356,177.915,0.392,Country
Maxo Kream,Work,48,0.203,0.757,0.687,0,D,0.126,-8.198,Major,0.525,77.512,0.395,Hip-Hop
Paula Abdul,Rush Rush,62,0.763,0.706,0.44,0,E,0.0958,-11.577,Major,0.0493,90.012,0.395,Rock
MercyMe,Best News Ever,57,0.013,0.584,0.762,0,B,0.109,-4.592,Major,0.0355,93.993,0.395,Alternative
Family Force 5,BZRK,40,0.0034,0.713,0.923,0,D,0.419,-5.237,Major,0.0787,115.955,0.395,Alternative
Queen,Radio Ga Ga - Live Aid,69,0.0138,0.406,0.934,0,F,0.955,-6.668,Major,0.0845,118.823,0.395,Rock
GTA,Get It All,44,0.0337,0.722,0.77,0.0016,B,0.11,-4.233,Major,0.0374,128.009,0.395,Electronic
Caribou,Can't Do Without You (Extended Mix),30,0.405,0.746,0.431,0.657,C,0.0482,-8.425,Major,0.0423,128.033,0.395,Electronic
Stan Getz,Para Machuchar Meu Coracao,56,0.953,0.591,0.109,0.357,D#,0.0921,-17.975,Major,0.0449,130.597,0.395,Jazz
Berner,Lovin' Me (feat. Smiggz),51,0.006,0.693,0.763,0,D,0.143,-5.443,Major,0.146,131.079,0.395,Hip-Hop
empty_field,Steve Berman - Skit,53,0.118,0.67,0.113,0,C#,0.1,-23.932,Major,0.675,131.304,0.395,Hip-Hop
Jon Langston,Where Heartache Hangs Around,37,0.0009,0.416,0.772,0,A,0.242,-3.801,Major,0.0351,138.03,0.395,Country
Sidewalk Prophets,The Words I Would Say,55,0.226,0.386,0.693,0,A#,0.153,-3.141,Major,0.0315,155.937,0.395,Rock
empty_field,"Bach, JS: Concerto for 2 Pianos in C Minor, BWV 1060: II. Adagio",48,0.994,0.252,0.0282,0.95,C,0.235,-35.083,Minor,0.0432,179.196,0.395,Classical
Dion Timmer,Very Extra,31,0.0005,0.565,0.959,0.0006,C#,0.241,-1.033,Major,0.408,74.971,0.396,Electronic
BROCKHAMPTON,CASH,51,0.184,0.611,0.795,0.0313,C,0.321,-8.59,Minor,0.0485,75.015,0.396,Rap
Alabama Shakes,Dunes,50,0.68,0.381,0.599,0.0187,G#,0.136,-6.051,Major,0.0417,76.579,0.396,Rock
YBN Nahmir,Bounce Out With That,75,0.033,0.865,0.624,0,G#,0.0984,-8.224,Major,0.103,94.94,0.396,Rap
Drake White,Livin' The Dream,55,0.0153,0.603,0.862,0,G#,0.115,-4.461,Major,0.0429,98.075,0.396,Country
empty_field,Livin' The Dream,55,0.0153,0.603,0.862,0,G#,0.115,-4.461,Major,0.0429,98.075,0.396,Rock
Aleherion,Ashanti,29,0.0076,0.784,0.642,0.331,F,0.111,-8.399,Major,0.0442,104.995,0.396,Electronic
Yellow Claw,Dog Off - ETC!ETC! Remix,35,0.174,0.846,0.902,0.905,C,0.134,-6.053,Major,0.0906,109.984,0.396,Electronic
Eric Bibb,Brazos River Blues,38,0.488,0.664,0.384,0.0435,C,0.108,-10.569,Major,0.0455,116.242,0.396,Blues
Kehlani,Distraction,66,0.0266,0.66,0.698,0,F,0.296,-6.266,Minor,0.0467,120.959,0.396,Rap
Granger Smith,Crazy as Me (feat. Brooke Eden),36,0.425,0.358,0.524,0,E,0.162,-7.671,Major,0.0373,130.958,0.396,Country
Phish,Friends,25,0.0056,0.44,0.873,0.022,C,0.12,-7.201,Major,0.103,137.005,0.396,Blues
Brett Young,Change Your Name,59,0.376,0.58,0.581,0,D,0.118,-7.984,Major,0.0286,144.999,0.396,Country
NAV,Champion (feat. Travis Scott),80,0.381,0.642,0.782,0,F,0.108,-3.395,Minor,0.0477,162.005,0.396,Hip-Hop
Atreyu,The Time Is Now,62,0.0093,0.481,0.944,0.0003,G#,0.278,-3.665,Major,0.231,165.02,0.396,Alternative
Air,Modular mix,40,0.351,0.595,0.557,0.81,D,0.0468,-11.903,Minor,0.0912,179.798,0.396,Electronic
Ned Rorem,Piano Album I: For a Perfect Friend,47,0.996,0.517,0.0229,0.958,C#,0.0964,-34.468,Major,0.0968,75.555,0.397,Classical
Florence + The Machine,Only If For A Night,46,0.0416,0.506,0.721,0,A,0.0993,-5.974,Minor,0.033,79.999,0.397,Alternative
Alabama,My Home's In Alabama - Live,44,0.276,0.366,0.479,0.0114,G,0.136,-9.774,Major,0.0438,80.842,0.397,Country
Randy Travis,Honky Tonk Moon,35,0.36,0.701,0.371,0,F,0.12,-12.083,Major,0.0304,88.01,0.397,Country
All That Remains,For You,43,0.0454,0.465,0.85,0,C#,0.125,-2.325,Major,0.0351,92.037,0.397,Alternative
Clint Black,Put Yourself In My Shoes,42,0.58,0.737,0.41,0,A,0.25,-11.088,Major,0.0353,104.647,0.397,Country
BANKS,Beggin For Thread,58,0.001,0.597,0.696,0.0735,F,0.255,-6.196,Minor,0.0278,107.96,0.397,Alternative
Lil Dicky,Molly (feat. Brendon Urie of Panic at the Disco),72,0.203,0.831,0.514,0.0002,G,0.115,-6.695,Major,0.0368,114.94,0.397,Rap
Tim McGraw,Damn Country Music,37,0.59,0.49,0.593,0,G,0.0893,-5.483,Major,0.0351,121.454,0.397,Country
Mike Ryan,The Rewrite,53,0.0653,0.416,0.825,0,G,0.342,-4.709,Major,0.0403,135.912,0.397,Country
empty_field,Count Up,60,0.0353,0.866,0.657,0,D,0.305,-5.999,Minor,0.222,146.957,0.397,Rap
empty_field,I Predict A Riot,51,0.0308,0.392,0.982,0,G#,0.131,-3.186,Major,0.0939,158.865,0.397,Rock
Rage Against The Machine,Bullet In The Head,54,0.0067,0.431,0.855,0.0011,A,0.639,-4.205,Major,0.15,163.014,0.397,Alternative
Rage Against The Machine,Bullet In The Head,58,0.0067,0.431,0.855,0.0011,A,0.639,-4.205,Major,0.15,163.014,0.397,Rock
Big Smo,Redneck Rich,37,0.17,0.59,0.653,0,G,0.31,-8.877,Major,0.18,168.079,0.397,Country
The Bangles,Eternal Flame,70,0.525,0.526,0.358,0,E,0.0942,-7.239,Minor,0.0243,78.988,0.4,Rock
Guillaume Dufay,Balsamus et Munda Cera,27,0.995,0.214,0.192,0.0005,A,0.103,-10.126,Minor,0.039,89.542,0.4,Classical
Hoodie Allen,No Faith in Brooklyn (feat. Jhameel),60,0.0121,0.695,0.807,0,A,0.266,-5.123,Major,0.0346,91.947,0.4,Rap
Crossfade,So Far Away,49,0.0001,0.503,0.942,0,E,0.248,-5.025,Minor,0.094,106.039,0.4,Alternative
Crossfade,So Far Away,53,0.0001,0.503,0.942,0,E,0.248,-5.025,Minor,0.094,106.039,0.4,Rap
Cut Copy,Glittering Clouds,46,0.0089,0.706,0.616,0.515,F#,0.195,-7.081,Minor,0.0391,117.973,0.4,Electronic
Jeremih,Planez,73,0.674,0.65,0.557,0,C#,0.11,-7.762,Major,0.312,129.285,0.4,Hip-Hop
Three Days Grace,The High Road,54,0.0424,0.442,0.88,0,C#,0.153,-4.187,Minor,0.0761,142.733,0.4,Alternative
Birdman,Leather So Soft,52,0.122,0.828,0.665,0,C#,0.0904,-7.218,Minor,0.25,144.963,0.4,Hip-Hop
Barely Alive,Over Ft. Nah Mean,29,0.0774,0.541,0.773,0.0032,F,0.149,-6.134,Minor,0.125,144.967,0.4,Electronic
Wolfgang Amadeus Mozart,"La clemenza di Tito, K. 621, Act I: Overture",0,0.952,0.302,0.0959,0.915,C,0.418,-22.569,Major,0.0422,149.162,0.4,Classical
Gerry Mulligan,Festive Minor,48,0.753,0.494,0.109,0.187,G,0.089,-19.968,Major,0.0435,150.606,0.4,Jazz
Ted Nugent,Fred Bear - The Original,49,0.15,0.41,0.931,0.0025,A,0.0327,-3.889,Minor,0.0933,158.17,0.4,Blues
Kelsea Ballerini,I Hate Love Songs,64,0.252,0.386,0.446,0,B,0.18,-7.807,Major,0.0297,179.995,0.4,Jazz
Kelsea Ballerini,I Hate Love Songs,63,0.252,0.386,0.446,0,B,0.18,-7.807,Major,0.0297,179.995,0.4,Country
Chris Knight,Nothing On Me,47,0.0498,0.556,0.653,0,F#,0.253,-3.096,Major,0.027,69.992,0.401,Alternative
Dinah Washington,Teach Me Tonight,47,0.805,0.591,0.231,0,G#,0.142,-11.436,Major,0.0775,72.589,0.401,Jazz
The Beatles,Mother Nature's Son - Remastered 2009,53,0.634,0.608,0.178,0.352,D,0.166,-17.109,Major,0.0264,84.78,0.401,Rock
Red Hot Chili Peppers,Torture Me,50,0.0044,0.28,0.947,0.0007,F#,0.187,-3.461,Major,0.142,90.149,0.401,Alternative
Europe,Rock the Night,60,0.0425,0.57,0.931,0,E,0.375,-5.78,Minor,0.0503,105.37,0.401,Rock
The Stone Foxes,Stomp,50,0.1,0.742,0.455,0,G,0.213,-13.778,Major,0.0524,120.037,0.401,Blues
Nick Jonas,Close,72,0.253,0.653,0.623,0,F#,0.144,-5.273,Minor,0.082,123.999,0.401,Rap
Edguy,Vain Glory Opera,51,0.0262,0.481,0.878,0.0021,C,0.282,-4.734,Minor,0.0552,136.534,0.401,Classical
Lil Uzi Vert,XO TOUR Llif3,86,0.0026,0.732,0.75,0,B,0.109,-6.366,Minor,0.231,155.096,0.401,Rap
empty_field,Church,62,0.0014,0.37,0.901,0,F#,0.25,-3.393,Minor,0.05,167.995,0.401,Rock
Newsboys,Born Again - Born Again Single Version,44,0.003,0.372,0.909,0,C#,0.108,-4.561,Minor,0.066,169.985,0.401,Alternative
Tropkillaz,Hotdamn!,36,0.0054,0.664,0.893,0.0002,C#,0.131,-4.501,Major,0.201,189.988,0.401,Electronic
Led Zeppelin,The Rover,56,0.0133,0.367,0.752,0.0098,F#,0.0658,-8.134,Minor,0.0317,205.47,0.401,Rock
Widespread Panic,Tall Boy - Live,33,0.0318,0.245,0.95,0.417,G,0.626,-7.465,Major,0.0492,102.367,0.402,Blues
50 Cent,Many Men (Wish Death),66,0.0153,0.574,0.841,0.0008,B,0.121,-2.92,Minor,0.43,108.095,0.402,Rap
50 Cent,Many Men (Wish Death),66,0.0153,0.574,0.841,0.0008,B,0.121,-2.92,Minor,0.43,108.095,0.402,Hip-Hop
Beirut,Postcards from Italy,60,0.928,0.621,0.569,0.0356,F,0.115,-7.318,Major,0.0297,110.022,0.402,Rock
Kings of Leon,Manhattan,59,0.0154,0.497,0.802,0.0002,A,0.0775,-5.807,Major,0.0404,112.287,0.402,Rock
Ella Fitzgerald,Night And Day,46,0.805,0.447,0.304,0,G#,0.065,-10.025,Major,0.0468,117.01,0.402,Jazz
Hunter Hayes,Flashlight,36,0.0206,0.557,0.794,0,D#,0.082,-6.238,Major,0.071,119.045,0.402,Country
empty_field,Alive,58,0.107,0.523,0.879,0,F,0.0633,-3.082,Major,0.0365,119.943,0.402,Alternative
Empire of the Sun,Alive,61,0.107,0.523,0.879,0,F,0.0633,-3.082,Major,0.0365,119.943,0.402,Rock
Michael Angelo Batio,No Boundaries,37,0.0032,0.18,0.882,0.597,G,0.128,-10.28,Minor,0.0419,133.155,0.402,Classical
empty_field,Don't Bother Me,51,0.0019,0.29,0.906,0.0005,A,0.344,-8.414,Major,0.153,139.185,0.402,Alternative
The Raconteurs,Don't Bother Me,51,0.0019,0.29,0.906,0.0005,A,0.344,-8.414,Major,0.153,139.185,0.402,Blues
Chase & Status,Blind Faith,61,0.0052,0.45,0.846,0,A,0.228,-4.712,Minor,0.0472,140.042,0.402,Electronic
Palaye Royale,Ma Chérie (feat. Kellin Quinn),47,0.0018,0.452,0.949,0,A,0.304,-2.967,Major,0.0694,144.988,0.402,Alternative
The Raconteurs,Call It A Day,37,0.603,0.526,0.362,0.0592,G,0.0883,-10.669,Minor,0.0262,146.287,0.402,Blues
The Arcs,Rosie (Ooh La La),35,0.0147,0.491,0.544,0.028,F#,0.292,-10.374,Major,0.0507,148.4,0.402,Blues
Adam Jensen,Sandcastles - ToWonder X Severo Remix,46,0.245,0.613,0.825,0,G#,0.245,-2.717,Minor,0.187,150.072,0.402,Alternative
Playboi Carti,FlatBed Freestyle,72,0.0967,0.755,0.552,0,A,0.158,-5.604,Major,0.288,153.157,0.402,Rap
empty_field,FlatBed Freestyle,72,0.0967,0.755,0.552,0,A,0.158,-5.604,Major,0.288,153.157,0.402,Hip-Hop
Hucci,Fountain,33,0.0057,0.38,0.584,0.0024,B,0.346,-9.566,Major,0.0741,190.709,0.402,Electronic
DragonForce,Heart of a Dragon - 2010 Edition,25,0.0011,0.237,0.946,0,C,0.0831,-2.796,Major,0.0541,195.09,0.402,Classical
BROCKHAMPTON,ALASKA,57,0.12,0.721,0.603,0,A,0.936,-6.705,Major,0.272,75.018,0.405,Rap
BADBADNOTGOOD,Stark's Reality,40,0.0575,0.545,0.38,0.855,G#,0.0751,-14.346,Minor,0.0298,80.059,0.405,Jazz
Alan Jackson,Look At Me,37,0.861,0.682,0.335,0.0002,D#,0.127,-11.61,Major,0.0249,83.926,0.405,Country
Stevie Ray Vaughan,"Voodoo Child (Slight Return) - Live at Ripley's Music Hall, Philadelphia, PA, Oct. 20, 1983",30,0.0226,0.351,0.899,0.32,B,0.941,-9.625,Major,0.0471,86.384,0.405,Blues
empty_field,Find You - KAYTRANADA Remix,45,0.342,0.481,0.396,0.309,C#,0.121,-8.154,Minor,0.166,88.415,0.405,Jazz
Wolfgang Amadeus Mozart,"Violin Sonata No. 21 in E Minor, K. 304: I. Allegro",22,0.989,0.49,0.108,0.701,E,0.0987,-19.229,Minor,0.0379,91.01,0.405,Classical
Madeleine Peyroux,Tango Till They’re Sore,47,0.968,0.639,0.193,0.0016,D#,0.111,-12.132,Minor,0.0621,95.139,0.405,Jazz
The Strokes,I Can't Win,44,0.0049,0.473,0.745,0.634,B,0.105,-4.819,Major,0.0321,97.449,0.405,Alternative
Frédéric Chopin,"Waltz in G-Flat Major, Op. 70 No. 1",49,0.987,0.414,0.0575,0.91,F#,0.0666,-26.269,Major,0.0368,106.602,0.405,Classical
Cannonball Adderley,One For Daddy-O - Remastered,47,0.581,0.617,0.434,0,F,0.131,-7.257,Minor,0.031,108.416,0.405,Blues
Lincoln Brewster,Made New,42,0.0541,0.599,0.935,0,A#,0.11,-3.736,Major,0.0453,119.984,0.405,Alternative
Madonna,Hung Up,69,0.0039,0.649,0.647,0.161,A,0.0686,-7.695,Minor,0.0452,125.02,0.405,Rock
Dizzy Wright,Fuck Yo Attitude,55,0.212,0.805,0.589,0,G#,0.123,-7.707,Minor,0.262,125.031,0.405,Hip-Hop
Little Feat,One Love Stand,25,0.42,0.701,0.233,0.475,A,0.111,-16.424,Major,0.0461,128.78,0.405,Blues
empty_field,X (with 2 Chainz & Saudi),77,0.0201,0.768,0.471,0,D,0.268,-8.406,Major,0.259,131.023,0.405,Hip-Hop
Zac Brown Band,Natural Disaster,53,0.307,0.643,0.685,0,D#,0.102,-6.696,Major,0.0869,143.957,0.405,Country
Zac Brown Band,Junkyard,48,0.0019,0.512,0.841,0.0026,F#,0.114,-4.533,Major,0.04,146.056,0.405,Country
Rick Ross,Aston Martin Music,67,0.0125,0.57,0.58,0,A#,0.0497,-5.547,Minor,0.209,171.917,0.405,Hip-Hop
Buddy Guy,Back Up Mama,28,0.596,0.379,0.432,0.331,G,0.174,-6.697,Major,0.0364,177.935,0.405,Blues
7eventh Time Down,The 99,46,0.147,0.44,0.649,0,C,0.105,-8.465,Minor,0.0925,187.783,0.405,Alternative
empty_field,The 99,51,0.147,0.44,0.649,0,C,0.105,-8.465,Minor,0.0925,187.783,0.405,Rock
Rusko,Squirrel Beta,45,0.0031,0.675,0.762,0,F#,0.409,-4.282,Major,0.0287,72.503,0.406,Electronic
Christina Aguilera,Just A Fool,59,0.0417,0.573,0.857,0,G,0.179,-2.85,Major,0.0432,83.07,0.406,Rap
empty_field,"Symphony No. 16 in A Major, Op. 37, No. 4, G. 518: II. Minuetto: Allegro",35,0.978,0.387,0.0446,0.813,D,0.161,-26.18,Major,0.0576,86.575,0.406,Classical
Hollywood Undead,Black Dahlia,50,0.0706,0.552,0.703,0,F#,0.144,-7.404,Minor,0.0353,139.991,0.406,Alternative
Hollywood Undead,Black Dahlia,55,0.0706,0.552,0.703,0,F#,0.144,-7.404,Minor,0.0353,139.991,0.406,Rap
Migos,Walk It Talk It,84,0.0739,0.909,0.628,0,D,0.108,-5.456,Major,0.201,145.905,0.406,Rap
Atlas Genius,All These Girls,54,0.005,0.655,0.838,0,C#,0.313,-4.855,Major,0.0361,148.018,0.406,Rock
Zomboy,Like A Bitch,41,0.0004,0.596,0.978,0.769,F#,0.262,-1.189,Major,0.0943,149.976,0.406,Electronic
Chord Overstreet,Homeland,47,0.0141,0.495,0.485,0,G#,0.0782,-9.777,Major,0.0489,154.9,0.406,Country
Soulive,Eleanor Rigby,32,0.617,0.38,0.46,0.928,C,0.134,-12.332,Major,0.0334,160.222,0.406,Jazz
Cafe Jazz Deluxe,Coffee House Jazz,41,0.981,0.669,0.0878,0.775,G,0.105,-23.661,Major,0.0489,71.431,0.407,Jazz
Jason Aldean,Church Pew or Bar Stool,49,0.243,0.545,0.698,0,F,0.102,-4.272,Major,0.0308,72.449,0.407,Country
empty_field,Party Drink Smoke - Cookie Monsta VIP,30,0.0028,0.76,0.919,0.0085,A,0.124,-3.629,Major,0.254,75.009,0.407,Electronic
The Score,On And On,55,0.0425,0.526,0.722,0,C#,0.187,-5.113,Minor,0.0435,76.941,0.407,Alternative
The Score,On And On,60,0.0425,0.526,0.722,0,C#,0.187,-5.113,Minor,0.0435,76.941,0.407,Rock
NF,Motivated,55,0.05,0.499,0.818,0,G,0.11,-5.179,Major,0.37,81.104,0.407,Rap
NF,Motivated,55,0.05,0.499,0.818,0,G,0.11,-5.179,Major,0.37,81.104,0.407,Hip-Hop
Wolfgang Amadeus Mozart,"Piano Concerto No. 21 in C Major, K. 467 ""Elvira Madigan"": III. Allegro vivace assai",35,0.989,0.385,0.152,0.911,C,0.105,-23.19,Major,0.0391,81.105,0.407,Classical
Emancipator,Good Knight,38,0.622,0.787,0.634,0.389,G,0.0996,-9.072,Major,0.118,91,0.407,Jazz
Frédéric Chopin,"Preludes, Op. 28: No. 1 in C Major (Agitato)",26,0.994,0.246,0.0755,0.923,C,0.108,-26.202,Major,0.0352,95.693,0.407,Classical
Morphine,You Speak My Language,32,0.0463,0.551,0.607,0.882,A,0.375,-11.857,Minor,0.0434,126.275,0.407,Blues
Carl Philipp Emanuel Bach,"Rondo in D Minor, Wq. 61/4, H. 290",27,0.993,0.376,0.0913,0.873,A#,0.129,-22.206,Major,0.0487,134.761,0.407,Classical
Red Hot Chili Peppers,I Could Have Lied,57,0.0132,0.56,0.209,0.551,G,0.342,-13.591,Major,0.039,140.744,0.407,Alternative
Switchfoot,Live It Well,44,0.0494,0.487,0.852,0,B,0.11,-4.875,Major,0.0526,149.868,0.407,Alternative
G-Rex,Leviathan,23,0.0392,0.792,0.7,0.0062,D,0.138,-5.774,Major,0.599,150.304,0.407,Electronic
Flitz&Suppe,Reverie,45,0.128,0.685,0.147,0.899,F#,0.0767,-16.253,Minor,0.0532,154.078,0.407,Jazz
Firewind,Maniac,52,0.0006,0.3,0.884,0,A#,0.065,-3.836,Major,0.0504,160.011,0.407,Classical
The Cramps,What's Inside a Girl?,36,0.0219,0.387,0.931,0.0028,E,0.289,-6.278,Minor,0.061,171.495,0.407,Blues
88GLAM,Snow Globe,55,0.131,0.682,0.595,0,C#,0.178,-5.91,Major,0.0664,73.017,0.408,Rap
B0nds,smoke n mirrors,1,0.905,0.655,0.258,0.931,E,0.0777,-7.614,Minor,0.0707,75.128,0.408,Jazz
Blues Saraceno,The Devil Never Sleeps,35,0.0422,0.506,0.608,0.687,A,0.0975,-8.381,Major,0.0289,78.199,0.408,Classical
Johnny Cash,Ain't No Grave,62,0.907,0.544,0.368,0.0006,A,0.0904,-10.547,Minor,0.0521,79.518,0.408,Country
The Weeknd,Often - Kygo Remix,66,0.123,0.523,0.491,0,G,0.331,-9.876,Minor,0.0491,80.156,0.408,Rap
Zoé,Arrullo De Estrellas,69,0.298,0.461,0.74,0.293,F,0.0742,-6.981,Major,0.0355,81.548,0.408,Rock
Los Enanitos Verdes,Mi Primer Dia Sin Ti,58,0.129,0.526,0.649,0,A,0.271,-5.534,Major,0.0241,83.405,0.408,Alternative
Eartha Kitt,Je Cherche Un Homme,42,0.89,0.546,0.235,0,C#,0.281,-9.074,Major,0.0338,87.874,0.408,Jazz
Kamasi Washington,Integrity,38,0.546,0.344,0.921,0.919,D,0.236,-7.421,Major,0.058,103.262,0.408,Jazz
Türküm,Demons,41,0.0024,0.479,0.909,0.956,G,0.354,-6.626,Major,0.0535,116.986,0.408,Electronic
Jaco Pastorius,John and Mary,33,0.693,0.439,0.444,0.0105,C#,0.122,-13.204,Major,0.0586,132.041,0.408,Jazz
Chief Keef,Spy Kid,57,0.132,0.737,0.551,0,C,0.0756,-5.099,Minor,0.148,148.088,0.408,Rap
Robert Plant,Gone Gone Gone (Done Moved On),39,0.089,0.491,0.66,0.298,B,0.176,-7.473,Major,0.0436,190.614,0.408,Blues
SVDDEN DEATH,Gates Of Hell,35,0.0032,0.705,0.975,0.0003,A#,0.268,0.2269999999999999,Minor,0.377,72.529,0.409,Electronic
BROCKHAMPTON,BANK,51,0.0888,0.638,0.66,0,D,0.375,-10.762,Major,0.301,80.038,0.409,Hip-Hop
Keyshia Cole,I Should Have Cheated,55,0.248,0.358,0.541,0,D,0.33,-4.237,Minor,0.0722,85.595,0.409,Rap
PRhyme,Mode II (feat. Logic),41,0.0252,0.473,0.902,0,D,0.0757,-3.546,Major,0.237,97.48,0.409,Alternative
Lynyrd Skynyrd,Simple Man,69,0.0465,0.43,0.767,0.0001,F#,0.142,-8.561,Major,0.042,120.353,0.409,Rock
AC/DC,Moneytalks,63,0.0008,0.65,0.903,0.0004,G,0.122,-3.677,Major,0.0314,121.896,0.409,Rock
Foo Fighters,Arrows,52,0.0002,0.515,0.917,0.0005,C#,0.145,-7.312,Major,0.0417,121.988,0.409,Alternative
Jacquees,B.E.D. - Remix,55,0.0041,0.711,0.492,0,C#,0.0721,-8.528,Minor,0.0396,122.009,0.409,Rap
Jacquees,B.E.D. - Remix,55,0.0041,0.711,0.492,0,C#,0.0721,-8.528,Minor,0.0396,122.009,0.409,Hip-Hop
A$AP Rocky,Excuse Me,66,0.33,0.653,0.71,0,G#,0.143,-8.444,Major,0.0554,122.044,0.409,Hip-Hop
Joe Bonamassa,Reconsider Baby,36,0.0003,0.405,0.654,0.125,C,0.0825,-6.182,Minor,0.0364,133.438,0.409,Blues
Hollywood Undead,Young,54,0.0018,0.521,0.936,0,C,0.61,-4.3,Minor,0.0812,134.119,0.409,Rap
Yella Beezy,Sinner's Prayer,51,0.0286,0.682,0.591,0,F,0.0873,-8.445,Major,0.286,135.843,0.409,Rap
Yella Beezy,Sinner's Prayer,51,0.0286,0.682,0.591,0,F,0.0873,-8.445,Major,0.286,135.843,0.409,Hip-Hop
What So Not,High You Are - Branchez Remix,44,0.0557,0.69,0.857,0.11,A#,0.0341,-5.613,Major,0.0405,136.99,0.409,Electronic
Gucci Mane,Changed (feat. Big Sean),49,0.0022,0.768,0.635,0,C#,0.215,-5.14,Major,0.33,140.069,0.409,Hip-Hop
The Avett Brothers,The Once And Future Carpenter,43,0.172,0.557,0.59,0.0039,E,0.32,-8.46,Major,0.0306,142.529,0.409,Country
Bugzy Malone,Ordinary People (feat. JP Cooper),64,0.239,0.474,0.8,0,B,0.0906,-6.641,Minor,0.268,143.25,0.409,Hip-Hop
Hiatus Kaiyote,Atari,42,0.102,0.324,0.542,0.0154,A,0.34,-9.63,Major,0.103,158.089,0.409,Jazz
Creed,Overcome,46,0.0011,0.327,0.924,0,A,0.13,-3.141,Major,0.0738,194.878,0.409,Alternative
BROCKHAMPTON,HEAT,59,0.0887,0.691,0.74,0,G#,0.149,-5.884,Major,0.298,78.025,0.41,Rap
Louis Armstrong & His Hot Five,West End Blues,31,0.986,0.602,0.206,0.372,D#,0.0729,-12.063,Major,0.0457,83.693,0.41,Jazz
empty_field,"Finish Line / Drown (feat. T-Pain, Kirk Franklin, Eryn Allen Kane & Noname)",62,0.617,0.456,0.609,0,G,0.0724,-6.439,Minor,0.377,86.368,0.41,Rap
David Bowie,Changes - 2015 Remastered Version,65,0.505,0.547,0.308,0,C,0.109,-11.75,Major,0.0377,114.719,0.41,Rock
Young Dolph,"Go Get Sum Mo (feat. Gucci Mane, 2 Chainz & Ty Dolla $ign)",54,0.535,0.823,0.642,0,D,0.121,-5.816,Major,0.249,119.956,0.41,Hip-Hop
Chace,Stranger,40,0.0306,0.831,0.608,0.0676,C,0.288,-5.308,Major,0.0855,120.027,0.41,Electronic
The Avett Brothers,I Would Be Sad,48,0.411,0.526,0.389,0,G#,0.0957,-7.527,Major,0.0362,133.332,0.41,Country
Kayzo,Horizon,35,0.0434,0.581,0.942,0,B,0.281,-1.378,Minor,0.0538,139.976,0.41,Electronic
Lil Tjay,Resume,63,0.324,0.821,0.485,0,C#,0.105,-12.369,Major,0.411,143.026,0.41,Rap
empty_field,Stars - The Shack Version,53,0.522,0.48,0.5,0,B,0.193,-6.202,Major,0.028,149.957,0.41,Alternative
Skillet,Stars - The Shack Version,58,0.522,0.48,0.5,0,B,0.193,-6.202,Major,0.028,149.957,0.41,Rock
The Flying Burrito Brothers,Hot Burrito #1,44,0.0071,0.402,0.424,0.0264,F,0.165,-12.779,Major,0.0289,156.864,0.41,Country
Ronny J,Costa Rica (feat. Ski Mask The Slump God),72,0.0904,0.71,0.648,0,G#,0.266,-7.31,Major,0.231,160.061,0.41,Rap
Ronny J,Costa Rica (feat. Ski Mask The Slump God),72,0.0904,0.71,0.648,0,G#,0.266,-7.31,Major,0.231,160.061,0.41,Hip-Hop
Kendrick Lamar,good kid,56,0.0623,0.451,0.831,0,F,0.185,-8.641,Minor,0.307,176.162,0.41,Rap
Kendrick Lamar,good kid,56,0.0623,0.451,0.831,0,F,0.185,-8.641,Minor,0.307,176.162,0.41,Hip-Hop
Blind Lemon Jefferson,Black Snake Moan,27,0.989,0.581,0.159,0.0295,B,0.129,-15.841,Major,0.0685,73.435,0.411,Blues
Norah Jones,Toes,46,0.866,0.539,0.325,0.0052,G,0.12,-11.041,Major,0.0321,80.222,0.411,Jazz
Hunter Hayes,In A Song - Encore,37,0.0846,0.33,0.613,0,G#,0.123,-6.601,Major,0.0297,82.75,0.411,Country
Jordan Feliz,Witness,55,0.0265,0.55,0.81,0,D,0.127,-4.77,Minor,0.0486,91.954,0.411,Rock
Kendrick Lamar,The Art of Peer Pressure,58,0.286,0.555,0.611,0.0011,A#,0.273,-9.216,Minor,0.356,94.939,0.411,Rap
Kendrick Lamar,The Art of Peer Pressure,58,0.286,0.555,0.611,0.0011,A#,0.273,-9.216,Minor,0.356,94.939,0.411,Hip-Hop
Ty Dolla $ign,Love U Better (feat. Lil Wayne & The-Dream),71,0.0802,0.645,0.541,0,A#,0.325,-6.312,Minor,0.0385,95.061,0.411,Rap
